,symptoms,treatments,drugs,bodyparts
251,"['alcoholic ketoacidosis', 'sinusitis', 'gonorrhea', 'geroderma osteodysplastica', 'multi-infarct dementia', ""little's disease"", 'hypercholesterolemia', 'dental caries', 'temporal headache', 'coughing', 'asthenia']","['amputation above-knee (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['entire head', 'entire putamen', 'eye', 'entire face', 'nose']"
252,['coughing'],[],[],[]
253,"['gonorrhea', 'geroderma osteodysplastica', 'sinusitis', 'coffin-siris syndrome', 'reflex sympathetic dystrophy', 'temporal headache', 'burning sensation', 'headache', 'coughing']",['excision of axillary lymph nodes'],[],"['entire head', 'eye', 'blood vessel', 'downy hair']"
254,"['gonorrhea', 'geroderma osteodysplastica', 'idiopathic multicentric osteolyses', 'pharyngitis', 'common cold', 'reflex sympathetic dystrophy', 'lung diseases', 'seizures', 'diarrhea', 'ache', 'body pain', 'headache severe', 'abdominal pain', 'severe diarrhea', 'upset stomach', 'fatigue', 'headache', 'muscle cramp', 'pain', 'stomach ache', 'gastrointestinal gas', 'diarrhea, watery', 'nausea', 'hunger', 'abdominal bloating', 'sore throat', 'dizziness', 'digestive symptom', 'coughing', 'chills']","['modest-temperature hyperthermia', 'treated with', 'immobilization', 'induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol']",[],"['nasopharynx', 'stomach', 'blood vessel', 'downy hair']"
255,"['lung diseases, obstructive', 'acute gastroenteritis']","['modest-temperature hyperthermia', 'childhood immunization', 'injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']",[],['quarter of the udder']
256,[],"['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'isolation procedure']",[],['entire appendix']
257,"['lung diseases, obstructive', 'actual inability to taste', 'chest pain', 'chest tightness', 'myalgia', 'headache', 'coughing', 'back pain', 'exhaustion']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['bone structure of rib', 'heart', 'pupil', 'entire left hand', 'posterior interosseous nerve structure', 'foot', 'entire upper limb']"
258,['toothache'],[],[],[]
259,"['gonorrhea', 'geroderma osteodysplastica', 'infectious disease of lung', ""little's disease"", 'fish-eye disease', 'common cold', 'testicular regression syndrome', 'chest pain', 'ache', 'tired', 'spasm', 'fatigue', 'left sided chest pain', 'headache', 'back pain', 'pain', 'rhinorrhea', 'actual inability to taste', 'neck pain', 'dry cough', 'coughing', 'asthenia', 'arm pain', 'sore to touch']","['soaking procedure', 'bathing', 'therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'osteogenesis, distraction']",[],"['entire head', 'bone structure of cranium', 'hand', 'eye', 'lung', 'nose', 'entire neck', 'entire breast']"
260,"['gonorrhea', 'geroderma osteodysplastica', 'allergic disposition', 'wilson-turner x-linked mental retardation syndrome', 'subacute thyroiditis', ""little's disease"", 'van der woude syndrome', 'asthma', 'coronavirus infections', 'seizures', 'abnormal heart beat', 'chest pain', 'ache', 'tired', 'muscular stiffness', 'weight symptom (finding)', 'fatigue', 'headache', 'syncope', 'pain', 'mastodynia', 'breathing abnormally deep', 'other symptoms', 'constipation', 'chest tightness', 'coughing', 'asthenia', 'arm pain', 'dyspnea', 'sore to touch']","['application of ice packs', 'induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'trans-hiatal esophagectomy', 'calming', 'osteogenesis, distraction', 'orthokeratology']",[],"['medial amygdalar nucleus', 'heart', 'breast', 'entire throat (surface region of neck)', 'set of hands', 'liver', 'stomach', 'blood vessel', 'lung', 'entire neck']"
261,"['papillon-lefevre disease', 'coughing', 'dyspnea']",[],[],['structure of putamen']
262,"['hypertensive disease', 'gonorrhea', 'geroderma osteodysplastica', 'diabetes mellitus', 'lung diseases, obstructive']","['modest-temperature hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['hand', 'structure of supraoptic nucleus']"
263,"['nausea', 'myalgia', 'back pain']",[],[],['bone structure of scapula']
264,"['alpha trait thalassemia', 'lung diseases, obstructive']",[],[],[]
265,"['gonorrhea', 'geroderma osteodysplastica', 'acute gastroenteritis', 'disease', 'gray platelet syndrome']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
266,"['gonorrhea', 'geroderma osteodysplastica', 'flu symptoms', 'common cold', 'reflex sympathetic dystrophy', 'actual inability to taste', 'anosmia', 'ache', 'nasal congestion (finding)', 'loose stool', 'headache', 'coughing', 'pain', 'asthenia', 'dyspnea']","['doxorubicin/semustine/streptozocin protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'excision of axillary lymph nodes']",['cough syrup'],"['entire head', 'lung', 'entire breast', 'entire upper limb']"
267,['pneumonia'],[],['oxygen 2 %'],[]
268,"['neonatal hemochromatosis', 'cold symptoms', 'progressive encephalomyelitis with rigidity', 'coughing']",[],[],['structure of olfactory gland']
269,"['gonorrhea', 'geroderma osteodysplastica', 'pharyngitis', ""little's disease"", 'sore throat', 'asthenia', 'chest discomfort', 'dyspnea']",['5 minutes office visit'],[],"['heart', 'blood vessel']"
270,"['reflex sympathetic dystrophy', 'short stature, onychodysplasia, facial dysmorphism, and hypotrichosis syndrome', 'chest pain', 'nausea', 'fatigue', 'has tingling sensation', 'dry cough', 'headache', 'night sweats', 'clouded consciousness', 'dyspnea']","['5 minutes office visit', 'induced abortion (procedure)', 'meditation therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'breathing exercises', 'excision of axillary lymph nodes']",[],"['heart', 'structure of putamen', 'entire upper limb', 'foot']"
271,['testicular regression syndrome'],[],[],[]
272,"['confluent and reticulate papillomatosis', 'wolf-hirschhorn syndrome', 'fibrillary glomerulonephritis', 'headache', 'coughing', 'asthenia']",[],[],"['breast', 'bronchi']"
273,[],"['modest-temperature hyperthermia', 'percutaneous coronary intervention', 'isolation procedure']",[],[]
274,['tired'],['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
275,"['heart inflammation', 'chills']",['exercise pain management'],[],['heart']
276,"['gonorrhea', 'geroderma osteodysplastica', 'gasping for breath', 'nausea', 'dyspnea']","['5 minutes office visit', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
277,"['pharyngitis', 'catch - finding of sensory dimension of pain', 'sore throat', 'burning sensation', 'feeling dizzy']",[],[],"['eye', 'entire neck']"
278,"['flu symptoms', 'furuncle', 'pharyngitis', 'common cold', 'anosmia', 'chest tightness', 'fatigue', 'dizziness', 'vertigo', 'sore throat', 'headache', 'coughing', 'pain', 'lightheadedness', 'sleeplessness']","['modest-temperature hyperthermia', 'drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['entire head', 'brain', 'lung', 'entire ear', 'nose']"
279,"['coronavirus infections', 'seizures']","['stretching exercises', 'hac protocol']",[],"['ear structure', 'bridge of nose', 'entire face', 'nose']"
280,['pain'],['modest-temperature hyperthermia'],[],"['bony process', 'entire breast']"
281,"['gonorrhea', 'geroderma osteodysplastica']",['bleomycin/methotrexate/vincristine protocol'],[],['blood vessel']
282,[],['percutaneous coronary intervention'],[],"['blood vessel', 'entire breast']"
283,"['common cold', 'anosmia', 'taste sweet', 'headache', 'muscle cramp', 'pain', 'abdominal discomfort']","['modest-temperature hyperthermia', 'sterilization for infection control']",[],"['upper abdomen structure', 'stomach']"
284,"['pharyngitis', 'common cold', 'stomach ache', 'ache', 'body pain', 'sore throat', 'myalgia', 'headache', 'coughing', 'asthenia']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['lower back structure', 'tarsal bones', 'hand', 'entire ear', 'entire upper limb']"
285,"['gonorrhea', 'geroderma osteodysplastica', 'pharyngitis', 'hypotrichosis simplex', 'tired', 'sore throat', 'coughing', 'dyspnea']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'therapeutic procedure']",[],[]
286,"['robinow syndrome, autosomal recessive', 'common cold', 'dizziness', 'breath symptom', 'asthenia', 'hoarseness', 'dyspnea']",[],[],[]
287,"['gonorrhea', 'geroderma osteodysplastica', 'communicable diseases', 'confluent and reticulate papillomatosis', 'classical lissencephaly', 'short stature, idiopathic, x-linked', 'papillon-lefevre disease']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'noninvasive ventilation']",[],['blood vessel']
288,"['acute lower respiratory tract infection', 'pneumonia', 'common cold', 'lung diseases, obstructive', 'bronchitis', 'disease', 'tired', 'dizziness', 'myalgia', 'coughing']",[],[],"['blood vessel', 'entire breast']"
289,"['gonorrhea', 'geroderma osteodysplastica', 'gastroesophageal reflux disease', 'pharyngitis', 'sore throat', 'coughing', 'throat irritation', 'sore to touch']","['local anesthetic thoracic epidural block', 'thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'saline gargle']",[],[]
290,"['gastroesophageal reflux disease', 'actual inability to taste', 'dizziness', 'vertigo', 'spells (neurological symptom)']",[],[],['structure of supraoptic nucleus']
291,"['infantile neuroaxonal dystrophy', ""little's disease"", 'lung diseases, obstructive']","['chap protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['respiratory diaphragm', 'hand', 'anus', 'structure of supraoptic nucleus', 'entire face']"
292,"['flu symptoms', 'influenza', 'coronavirus infections', 'influenza-like symptoms', 'malaise', 'headache', 'chills']","['arm injection', 'vaccination']",[],[]
293,"['gonorrhea', 'geroderma osteodysplastica', 'smallpox', ""little's disease"", 'influenza', 'short stature, idiopathic, x-linked', 'lung diseases, obstructive', 'nephritis, interstitial', 'age related macular degeneration', 'aleutian mink disease']",[],[],"['entire head', 'entire putamen', 'entire ear', 'lung', 'entire face', 'nose', 'foot']"
294,"['gonorrhea', 'geroderma osteodysplastica', 'cancer-associated retinopathy']","['therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['wing', 'hand', 'entire ear', 'nose']"
295,"['obesity', 'sexually transmitted diseases', 'adult fanconi syndrome', ""little's disease"", 'pneumonia', 'short stature, idiopathic, x-linked', 'hypotrichosis simplex', 'lung diseases', 'coronavirus infections', 'acute gastroenteritis', 'gray platelet syndrome', 'heart problem', 'asthenia']","['therapeutic procedure', 'cardiac lead procedure']",[],"['structure of supraoptic nucleus', 'blood vessel']"
296,"['multi-infarct dementia', 'gonorrhea', 'geroderma osteodysplastica', 'anosmia', 'neurologic symptoms', 'taste sweet', 'retching', 'taste salty', 'sleeplessness']","['modest-temperature hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'cardiac lead procedure']",[],"['structure of supraoptic nucleus', 'nose']"
297,"['gonorrhea', 'geroderma osteodysplastica', 'hamman-rich syndrome', 'pneumonia', 'hepatorenal syndrome', 'syndrome', 'mungan syndrome', 'upper extremity paresis', 'stomach ache', 'clogged ear', 'dizziness', 'burning sensation', 'abdominal bloating', 'has tingling sensation', 'lower extremity paresis', 'asthenia', 'pain']",['modest-temperature hyperthermia'],[],"['hand', 'posterior interosseous nerve structure', 'lip structure', 'brain', 'foot', 'entire upper limb', 'both feet']"
298,"['syndrome', 'paresthesia of hand', 'fatigue', 'panic symptoms', 'pain', 'paresis', 'has tingling sensation', 'dry cough', 'coughing', 'hot flushes', 'head pressure sensation', 'clouded consciousness', 'chills', 'dyspnea']",[],[],"['entire head', 'breast', 'brain', 'foot']"
299,"['gonorrhea', 'geroderma osteodysplastica', 'exanthema', 'dry cough']",[],[],['entire throat (surface region of neck)']
300,"['gonorrhea', 'geroderma osteodysplastica', 'common cold', 'hand rash', 'hypotrichosis simplex', 'cat allergy (disorder)', 'anosmia', 'nasal congestion (finding)', 'fatigue', 'burning sensation', 'has tingling sensation', 'dry cough', 'headache', 'coughing', 'lethargy', 'breathing abnormally deep', 'exhaustion']","['modest-temperature hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']",[],"['eye', 'structure of supraoptic nucleus', 'lip structure', 'entire nasal passage', 'nose']"
301,"['gonorrhea', 'geroderma osteodysplastica', 'disease', 'anosmia', 'pelvic pain', 'taste sweet', 'retching', 'fatigue']","['transjugular intrahepatic portosystemic shunt procedure', 'shampooing (action)']",[],['bony process']
302,[],"['osteogenesis, distraction']",[],"['entire putamen', 'entire foot', 'entire appendix']"
303,"['rhinorrhea', 'malaise', 'fatigue', 'headache', 'coughing']",['orthokeratology'],[],['nose']
304,"['gonorrhea', 'geroderma osteodysplastica', 'influenza', 'acute gastroenteritis', 'actual inability to taste', 'chest pain', 'ache', 'taste salty', 'headache', 'dry cough', 'pain', 'exhaustion']","['transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['gland', 'entire neck']"
305,"['obesity', 'diabetes', 'stuve-wiedemann syndrome', 'dementia, familial danish', 'anosmia', 'stomach ache', 'actual inability to taste', 'tired', 'out (of) breath', 'taste sweet', 'fatigue', 'asthenia']","['local anesthetic thoracic epidural block', 'group reassurance', 'thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['structure of lacteal', 'structure of putamen', 'tooth structure', 'nose']"
306,"['gonorrhea', 'geroderma osteodysplastica', 'temporohyoid osteoarthropathy', 'anorexia', 'pharyngitis', 'reflex sympathetic dystrophy', 'ache', 'visual disturbance', 'tired', 'paresthesia of hand', 'fatigue', 'headache', 'other symptoms', 'swollen glands in neck', 'anosmia', 'actual inability to taste', 'nasal congestion (finding)', 'neurologic symptoms', 'sore throat', 'dizziness', 'has tingling sensation', 'morning headache', 'blurred vision', 'frontal headache', 'dyspnea']","['modest-temperature hyperthermia', 'induced abortion (procedure)', 'trans-hiatal esophagectomy', 'excision of axillary lymph nodes']",[],"['breast', 'hand', 'entire finger', 'brain', 'posterior interosseous nerve structure', 'blood vessel', 'entire cheek', 'entire ear', 'foot', 'entire neck']"
307,"['gonorrhea', 'geroderma osteodysplastica', 'pneumonia', 'short stature, idiopathic, x-linked', 'asthma', 'tired', 'dyspnea']","['modest-temperature hyperthermia', 'transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'exercise pain management', 'water running', 'therapeutic procedure']",[],['respiratory diaphragm']
308,"['sinusitis', 'common cold', 'short stature, idiopathic, x-linked', 'tired', 'coughing', 'flushing', 'asthenia', 'chills', 'dyspnea']","['quarantine', 'isolation procedure', 'release (procedure)']",[],['hand']
309,['dyspnea'],[],[],[]
310,"['allergic disposition', 'common cold', 'allergy to eggs', 'coronavirus infections']","['modest-temperature hyperthermia', 'drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'hac protocol', 'diet good', 'exercise pain management', 'procedures involving the use of pharmaceuticals']",[],['nose']
