,symptoms,treatments,drugs,bodyparts
207,"['Gonorrhea', 'Geroderma osteodysplastica', 'Punctate inner choroidopathy', 'Hay fever', 'Pharyngitis', 'Exanthema', 'Skin Diseases, Infectious', 'Dermatitis', 'Rhinorrhea', 'Nausea', 'Sore mouth', 'Sore Throat', 'Pruritus', 'red blotches', 'Coughing', 'Pain', 'Nervousness', 'Burning feet', 'Erythema']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Directly Observed Therapy']",[],"['medial amygdalar nucleus', 'Respiratory Diaphragm', 'Toes', 'Entire putamen', 'Tongue', 'Entire foot', 'Entire face', 'Foot', 'Entire breast', 'Entire upper limb']"
208,"['Multi-infarct dementia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Hypertensive disease', 'Amyotrophic Lateral Sclerosis, Sporadic', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'CONOTRUNCAL ANOMALY FACE SYNDROME', 'Disease', 'Chest Pain', 'Ache', 'Chest tightness', 'Pain in left shoulder', 'Pain', 'Arm Pain', 'Dyspnea']","['Ligamentous articular strain technique', 'Stretching exercises', 'Bathing']",[],"['Bone structure of rib', 'Heart', 'Breast', 'Left upper arm structure', 'Entire finger', 'Entire left hand', 'Blood Vessel', 'Downy hair', 'Entire neck', 'Entire upper limb']"
209,"['Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Carpal Tunnel Syndrome', 'BODY PAIN', 'Slow respiration', 'Pain', 'Breathing abnormally deep']","['Meditation Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Calming']",[],"['Respiratory Diaphragm', 'Pharyngeal structure', 'Stomach', 'Entire breast']"
210,"[""Little's Disease"", 'Diarrhea', 'Vomiting', 'BODY PAIN', 'Posterior rhinorrhea', 'Fatigue', 'Burning sensation', 'Headache', 'Throat irritation', 'Pain', 'Nasal congestion (finding)', 'Nausea', 'Has tingling sensation', 'Coughing']","['Injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
211,['Testicular regression syndrome'],['Isolation procedure'],[],[]
212,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Diseases, Obstructive']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],['Nose']
213,"['Gonorrhea', 'Geroderma osteodysplastica', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Acute gastroenteritis', 'Disease', 'Anosmia', 'Signs and Symptoms', 'Coughing']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Nucleus Accumbens', 'Nose']"
214,"['Gonorrhea', 'Geroderma osteodysplastica', 'Acute gastroenteritis', 'Coughing', 'Dyspnea']",[],[],[]
215,[],"['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Vaccination']",[],[]
216,"['Gonorrhea', 'Geroderma osteodysplastica', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Gray Platelet Syndrome']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Exercise Pain Management']",[],['Hand']
217,['Testicular regression syndrome'],['Etoposide/Ifosfamide/Mesna/Mitoxantrone'],[],[]
218,"['Rheumatoid Arthritis', 'Duane Retraction Syndrome', 'Pneumonia', 'Bronchitis', 'Diabetic Retinopathy', 'Acute gastroenteritis', 'Gray Platelet Syndrome']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Vaccination']",[],['Entire putamen']
219,"['Nail-Patella Syndrome', ""Little's Disease"", 'Carpal Tunnel Syndrome', 'Coronavirus Infections', 'Sympathetically independent pain', 'Nervousness']","['Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",['Mometasone Nasal Spray'],['Entire upper limb']
220,"['Asthma', 'Coronavirus Infections', 'Multiple Sclerosis', 'Catch - Finding of sensory dimension of pain']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Structure of supraoptic nucleus', 'Structure of putamen']"
221,"['Arthralgia', 'Asthenia']",[],[],['Entire upper limb']
222,"['Gonorrhea', 'Geroderma osteodysplastica', 'Coronavirus Infections']","['Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
223,"['Actual Inability To Taste', 'Productive cough', 'BODY PAIN']","['Single Embryo Transfer', 'Physical therapy exercises']",[],['Left main bronchus structure']
224,"['PREMATURE CHROMATID SEPARATION TRAIT', 'Anosmia']","['Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
225,"['Lung Diseases, Obstructive']","['Single Embryo Transfer', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],['Heart']
226,"['Gonorrhea', 'Geroderma osteodysplastica', 'Coughing']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']",[],[]
227,"['Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Common Cold', 'Papillon-Lefevre Disease', 'Coronavirus Infections', 'Disease']","['Meditation Therapy', 'Group reassurance', 'Bathing']",[],[]
228,"['Lung Diseases, Obstructive', 'Nausea', 'Coughing', 'Mastodynia', 'Sore to touch']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
229,"['Hypertensive disease', 'Diabetes Mellitus', 'Coffin-Siris syndrome', 'Disease']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
230,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Premenstrual syndrome', 'Lung Diseases, Obstructive', 'Acute gastroenteritis', 'Seizures', 'Mass of body region', 'Coughing']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage']",[],"['Nose', 'Foot']"
231,['Coronavirus Infections'],[],[],[]
232,['Hypotrichosis simplex'],['Modest-Temperature Hyperthermia'],[],['Entire head']
233,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Diseases, Obstructive']","['Isolation procedure', 'Orthokeratology']",[],['Foot']
234,"['Gonorrhea', 'Geroderma osteodysplastica', 'Testicular regression syndrome']","['Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['Structure of supraoptic nucleus', 'Nose']"
235,"['Gonorrhea', 'Geroderma osteodysplastica']",[],[],['Upper body structure']
236,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', ""Little's Disease"", 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Anosmia', 'Dry cough', 'Chest pressure']","['Venom immunotherapy', 'Rx therapy']",[],"['Nucleus Accumbens', 'Right breast']"
237,"['Hypertensive disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Diabetes Mellitus', 'Chronic Obstructive Airway Disease', 'Congestive heart failure', 'Disease']","['Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Isolation procedure', 'bleomycin/methotrexate/vincristine protocol']",[],['Gut']
238,['slight fever'],['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
239,[],[],[],['Nucleus Accumbens']
240,"['Gonorrhea', 'Geroderma osteodysplastica', 'Common Cold', 'Reflex Sympathetic Dystrophy', 'Motion Sickness', 'Rhinorrhea', 'Throat symptom', 'Coughing', 'Nose symptoms']","['Excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol']",[],"['Entire throat (surface region of neck)', 'Tongue', 'Nose']"
241,"['Migraine Disorders', 'Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Coughing']","['Meditation Therapy', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],['Respiratory Diaphragm']
242,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Pharyngitis', 'Influenza', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Coronavirus Infections', 'Disease', 'Ache', 'BODY PAIN', 'Fatigue', 'Sore Throat', 'Pain of lymph node', 'Pain']",['Injection of therapeutic agent'],[],"['Testis', 'Breast', 'Gland', 'Upper trunk structure', 'Entire neck']"
243,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Nasal congestion (finding)', 'BODY PAIN', 'Signs and Symptoms', 'Fatigue', 'Pain in right hand', 'Sore Throat', 'Headache']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Orthokeratology', 'Therapeutic procedure']",[],"['Entire rib', 'Entire finger', 'Lung']"
244,"[""Little's Disease"", 'Tonsillitis', 'Anosmia', 'Nasal congestion (finding)', 'Chest Pain', 'Upset stomach', 'Sore Throat', 'Dizziness', 'Headache', 'Chest pressure', 'Dyspnea']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Entire neck', 'Nose']"
245,"['Gonorrhea', 'Geroderma osteodysplastica', 'sick to stomach']",['Division (surgical procedure)'],[],['Entire face']
246,"['Gonorrhea', 'Geroderma osteodysplastica', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY']","['Modest-Temperature Hyperthermia', 'Booster', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']",[],['Spur (body structure)']
247,"['Eye Infections', 'Tired', 'Headache']",[],[],[]
248,"['Lung Diseases, Obstructive', 'Diarrhea', 'Myalgia']",[],[],[]
249,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sinusitis', ""Little's Disease"", 'Reflex Sympathetic Dystrophy', 'Headache', 'Coughing', 'Pain']","['Percutaneous Coronary Intervention', 'Meditation Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Trans-hiatal esophagectomy']",[],"['Respiratory Diaphragm', 'Inferior esophageal sphincter structure', 'Eye', 'Blood Vessel', 'Entire nasal passage', 'Entire ear']"
250,"['Gonorrhea', 'Geroderma osteodysplastica', 'Occipital Lobe Epilepsy', 'Sexually Transmitted Diseases', 'Pelvic Organ Prolapse', 'Chronic Obstructive Airway Disease', 'Reflex Sympathetic Dystrophy', 'Myasthenia Gravis, Ocular', 'Nasal congestion (finding)', 'BODY PAIN', 'Pain, Postoperative', 'Fatigue', 'Burning sensation', 'Headache']","['Single Embryo Transfer', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes']",[],"['Entire putamen', 'Eye', 'Downy hair', 'Entire face', 'Nose']"
251,"['Alcoholic ketoacidosis', 'Sinusitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Multi-infarct dementia', ""Little's Disease"", 'Hypercholesterolemia', 'Dental caries', 'Temporal headache', 'Coughing', 'Asthenia']","['Amputation above-knee (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['Entire head', 'Entire putamen', 'Eye', 'Entire face', 'Nose']"
252,['Coughing'],[],[],[]
253,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sinusitis', 'Coffin-Siris syndrome', 'Reflex Sympathetic Dystrophy', 'Temporal headache', 'Burning sensation', 'Headache', 'Coughing']",['Excision of axillary lymph nodes'],[],"['Entire head', 'Eye', 'Blood Vessel', 'Downy hair']"
254,"['Gonorrhea', 'Geroderma osteodysplastica', 'Idiopathic Multicentric Osteolyses', 'Pharyngitis', 'Common Cold', 'Reflex Sympathetic Dystrophy', 'Lung diseases', 'Seizures', 'Diarrhea', 'Ache', 'BODY PAIN', 'Headache Severe', 'Abdominal Pain', 'Severe diarrhea', 'Upset stomach', 'Fatigue', 'Headache', 'Muscle Cramp', 'Pain', 'Stomach ache', 'gastrointestinal gas', 'Diarrhea, watery', 'Nausea', 'Hunger', 'Abdominal bloating', 'Sore Throat', 'Dizziness', 'Digestive symptom', 'Coughing', 'Chills']","['Modest-Temperature Hyperthermia', 'Treated with', 'Immobilization', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol']",[],"['Nasopharynx', 'Stomach', 'Blood Vessel', 'Downy hair']"
255,"['Lung Diseases, Obstructive', 'Acute gastroenteritis']","['Modest-Temperature Hyperthermia', 'Childhood Immunization', 'Injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']",[],['Quarter of the Udder']
256,[],"['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure']",[],['Entire appendix']
257,"['Lung Diseases, Obstructive', 'Actual Inability To Taste', 'Chest Pain', 'Chest tightness', 'Myalgia', 'Headache', 'Coughing', 'Back Pain', 'Exhaustion']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Bone structure of rib', 'Heart', 'Pupil', 'Entire left hand', 'Posterior interosseous nerve structure', 'Foot', 'Entire upper limb']"
258,['Toothache'],[],[],[]
259,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infectious disease of lung', ""Little's Disease"", 'Fish-Eye Disease', 'Common Cold', 'Testicular regression syndrome', 'Chest Pain', 'Ache', 'Tired', 'Spasm', 'Fatigue', 'Left sided chest pain', 'Headache', 'Back Pain', 'Pain', 'Rhinorrhea', 'Actual Inability To Taste', 'Neck Pain', 'Dry cough', 'Coughing', 'Asthenia', 'Arm Pain', 'Sore to touch']","['Soaking Procedure', 'Bathing', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Osteogenesis, Distraction']",[],"['Entire head', 'Bone structure of cranium', 'Hand', 'Eye', 'Lung', 'Nose', 'Entire neck', 'Entire breast']"
260,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Subacute thyroiditis', ""Little's Disease"", 'Van der Woude syndrome', 'Asthma', 'Coronavirus Infections', 'Seizures', 'Abnormal heart beat', 'Chest Pain', 'Ache', 'Tired', 'Muscular stiffness', 'Weight symptom (finding)', 'Fatigue', 'Headache', 'Syncope', 'Pain', 'Mastodynia', 'Breathing abnormally deep', 'Other symptoms', 'Constipation', 'Chest tightness', 'Coughing', 'Asthenia', 'Arm Pain', 'Dyspnea', 'Sore to touch']","['Application of ice packs', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Calming', 'Osteogenesis, Distraction', 'Orthokeratology']",[],"['medial amygdalar nucleus', 'Heart', 'Breast', 'Entire throat (surface region of neck)', 'Set of hands', 'Liver', 'Stomach', 'Blood Vessel', 'Lung', 'Entire neck']"
261,"['Papillon-Lefevre Disease', 'Coughing', 'Dyspnea']",[],[],['Structure of putamen']
262,"['Hypertensive disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Diabetes Mellitus', 'Lung Diseases, Obstructive']","['Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['Hand', 'Structure of supraoptic nucleus']"
263,"['Nausea', 'Myalgia', 'Back Pain']",[],[],['Bone structure of scapula']
264,"['Alpha trait thalassemia', 'Lung Diseases, Obstructive']",[],[],[]
265,"['Gonorrhea', 'Geroderma osteodysplastica', 'Acute gastroenteritis', 'Disease', 'Gray Platelet Syndrome']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
266,"['Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', 'Common Cold', 'Reflex Sympathetic Dystrophy', 'Actual Inability To Taste', 'Anosmia', 'Ache', 'Nasal congestion (finding)', 'Loose stool', 'Headache', 'Coughing', 'Pain', 'Asthenia', 'Dyspnea']","['doxorubicin/semustine/streptozocin protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes']",['cough syrup'],"['Entire head', 'Lung', 'Entire breast', 'Entire upper limb']"
267,['Pneumonia'],[],['Oxygen 2 %'],[]
268,"['Neonatal hemochromatosis', 'cold symptoms', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Coughing']",[],[],['Structure of olfactory gland']
269,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', ""Little's Disease"", 'Sore Throat', 'Asthenia', 'Chest discomfort', 'Dyspnea']",['5 minutes Office visit'],[],"['Heart', 'Blood Vessel']"
270,"['Reflex Sympathetic Dystrophy', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Chest Pain', 'Nausea', 'Fatigue', 'Has tingling sensation', 'Dry cough', 'Headache', 'Night sweats', 'Clouded consciousness', 'Dyspnea']","['5 minutes Office visit', 'Induced abortion (procedure)', 'Meditation Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Breathing Exercises', 'Excision of axillary lymph nodes']",[],"['Heart', 'Structure of putamen', 'Entire upper limb', 'Foot']"
271,['Testicular regression syndrome'],[],[],[]
272,"['Confluent and Reticulate Papillomatosis', 'Wolf-Hirschhorn Syndrome', 'Fibrillary glomerulonephritis', 'Headache', 'Coughing', 'Asthenia']",[],[],"['Breast', 'Bronchi']"
273,[],"['Modest-Temperature Hyperthermia', 'Percutaneous Coronary Intervention', 'Isolation procedure']",[],[]
274,['Tired'],['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],[]
275,"['heart inflammation', 'Chills']",['Exercise Pain Management'],[],['Heart']
276,"['Gonorrhea', 'Geroderma osteodysplastica', 'Gasping for breath', 'Nausea', 'Dyspnea']","['5 minutes Office visit', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],[]
277,"['Pharyngitis', 'Catch - Finding of sensory dimension of pain', 'Sore Throat', 'Burning sensation', 'feeling dizzy']",[],[],"['Eye', 'Entire neck']"
278,"['flu symptoms', 'furuncle', 'Pharyngitis', 'Common Cold', 'Anosmia', 'Chest tightness', 'Fatigue', 'Dizziness', 'Vertigo', 'Sore Throat', 'Headache', 'Coughing', 'Pain', 'Lightheadedness', 'Sleeplessness']","['Modest-Temperature Hyperthermia', 'Drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']",[],"['Entire head', 'Brain', 'Lung', 'Entire ear', 'Nose']"
279,"['Coronavirus Infections', 'Seizures']","['Stretching exercises', 'HAC protocol']",[],"['Ear structure', 'Bridge of nose', 'Entire face', 'Nose']"
280,['Pain'],['Modest-Temperature Hyperthermia'],[],"['bony process', 'Entire breast']"
281,"['Gonorrhea', 'Geroderma osteodysplastica']",['bleomycin/methotrexate/vincristine protocol'],[],['Blood Vessel']
282,[],['Percutaneous Coronary Intervention'],[],"['Blood Vessel', 'Entire breast']"
283,"['Common Cold', 'Anosmia', 'taste sweet', 'Headache', 'Muscle Cramp', 'Pain', 'Abdominal discomfort']","['Modest-Temperature Hyperthermia', 'Sterilization for infection control']",[],"['Upper abdomen structure', 'Stomach']"
284,"['Pharyngitis', 'Common Cold', 'Stomach ache', 'Ache', 'BODY PAIN', 'Sore Throat', 'Myalgia', 'Headache', 'Coughing', 'Asthenia']",['cisplatin/etoposide/mitoxantrone/tamoxifen protocol'],[],"['Lower back structure', 'Tarsal Bones', 'Hand', 'Entire ear', 'Entire upper limb']"
285,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Hypotrichosis simplex', 'Tired', 'Sore Throat', 'Coughing', 'Dyspnea']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Therapeutic procedure']",[],[]
286,"['Robinow syndrome, autosomal recessive', 'Common Cold', 'Dizziness', 'Breath symptom', 'Asthenia', 'Hoarseness', 'Dyspnea']",[],[],[]
287,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Confluent and Reticulate Papillomatosis', 'Classical Lissencephaly', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Papillon-Lefevre Disease']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Noninvasive Ventilation']",[],['Blood Vessel']
288,"['Acute lower respiratory tract infection', 'Pneumonia', 'Common Cold', 'Lung Diseases, Obstructive', 'Bronchitis', 'Disease', 'Tired', 'Dizziness', 'Myalgia', 'Coughing']",[],[],"['Blood Vessel', 'Entire breast']"
